census_tract,county,location,population,PollutionScore,pm25,diesel_pm,traffic_density,ozone,asthma,cardiovascular_disease,diabetes,low_birth_weight
6029002701,Kern,Bakersfield,3014,6.403556767,11.18030262,0.200814997,1315.028,0.056007661,52.5,21.25,14.5,4.96
6029002702,Kern,Bakersfield,3269,6.714561503,11.17635345,0.186864812,2083.915,0.056007661,52.5,21.25,13.4,6.01
6029002804,Kern,Bakersfield,2284,4.48185034,11.02275753,0.097013996,886.226,0.05428061,28.55,12.23,17.2,3.8
6029002806,Kern,Bakersfield,2543,4.462326069,10.84602237,0.161393382,736.462,0.053665089,24.22,13.51,6.5,9.86
6029002807,Kern,Bakersfield,3865,4.725870013,10.78880755,0.065552057,840.4,0.053865805,28.55,12.23,11.5,3.5
6029002811,Kern,Bakersfield,3720,4.141922475,10.39012241,0.083108736,539.22,0.053665089,21.71,14.25,11.2,7.1
6029002813,Kern,Bakersfield,4562,5.765819736,11.47215652,0.505673054,1418.125,0.055051503,28.55,12.23,11.0,5.81
6029002814,Kern,Bakersfield,4401,5.811307437,10.73186255,0.32991952,1387.613,0.055051503,28.55,12.23,13.0,6.42
6029002815,Kern,Bakersfield,4638,5.673881746,10.60270548,0.226476539,1259.618,0.055051503,28.55,12.23,12.4,7.81
6029002816,Kern,Bakersfield,6997,5.508950141,10.96255779,0.092348926,808.777,0.054387168,28.55,12.23,12.3,6.43
6029002817,Kern,Bakersfield,5405,4.335240423,10.57496738,0.070304399,535.582,0.05428061,28.55,12.23,12.8,5.89
6029002818,Kern,Bakersfield,5087,4.50168674,10.403018,0.073286851,664.927,0.053967817,28.55,12.23,13.0,3.91
6029002819,Kern,Bakersfield,4351,4.505228275,10.62319056,0.112795573,594.453,0.054070946,28.55,12.23,9.6,6.68
6029002820,Kern,Bakersfield,7112,4.041012876,10.47644186,0.085314679,454.81,0.053665089,21.71,14.25,8.9,4.98
6029002821,Kern,Bakersfield,4957,4.383391294,10.47190285,0.073077937,538.26,0.053865805,21.79,14.53,9.4,5.67
6029002822,Kern,Bakersfield,3090,3.996109689,10.34788513,0.087224729,559.035,0.053665089,21.71,14.25,10.8,2.63
6029002823,Kern,Bakersfield,4674,4.549814375,10.38749504,0.082357197,732.252,0.053865805,23.13,13.83,12.0,5.35
6029002824,Kern,Bakersfield,2234,4.970517914,12.01328373,0.0922111,988.67,0.054713904,28.55,12.23,10.4,8.18
6029002825,Kern,Bakersfield,2914,6.303647471,11.4244442,0.667996418,1690.822,0.055166512,28.55,12.23,14.5,6.93
6029002901,Kern,Bakersfield,4016,6.010423607,10.82700539,0.163123945,1372.964,0.056007661,52.5,21.25,15.7,7.65
6029002902,Kern,Bakersfield,3884,5.498125847,10.78348303,0.135775301,1297.741,0.056007661,52.5,21.25,16.0,7.88
6029003001,Kern,Bakersfield,4697,6.253451755,10.9914465,0.094227541,482.769,0.056915516,50.61,20.96,15.6,4.91
6029003002,Kern,Bakersfield,3403,6.176667866,10.90915966,0.094932997,493.804,0.057050959,43.65,19.91,16.8,6.04
6029003103,Kern,Bakersfield,4522,5.925858945,10.98152479,0.061419332,380.2,0.057895369,34.07,18.45,16.1,6.53
6029003112,Kern,Bakersfield,5957,6.273007291,10.75197363,0.174562514,1486.067,0.055051503,26.79,13.51,11.7,6.79
6029003113,Kern,Bakersfield,5231,5.974115562,10.75814915,0.253369014,1523.1,0.056007661,52.5,21.25,13.6,6.48
6029003124,Kern,Bakersfield,5640,5.177072007,10.73292828,0.090226824,608.261,0.054494895,20.53,18.05,12.1,6.65
6029003125,Kern,Bakersfield,3671,5.906470237,10.91074085,0.103283579,537.203,0.056915516,46.94,20.41,12.7,6.61
6029003126,Kern,Bakersfield,5649,5.133683043,10.91074085,0.057992449,516.898,0.056915516,35.65,18.69,13.8,6.43
6029003127,Kern,Bakersfield,4304,3.927532057,10.66770554,0.040072329,395.843,0.056915516,35.29,18.64,14.9,5.6
6029003128,Kern,Bakersfield,4430,4.094134657,10.66889572,0.04130377,406.797,0.056915516,34.62,18.53,14.1,4.44
6029003129,Kern,Bakersfield,3760,4.247610217,10.58278799,0.053960859,374.263,0.053967817,21.67,14.38,12.0,4.67
6029003130,Kern,Bakersfield,4903,3.807255138,10.60124874,0.084874654,330.513,0.05428061,20.52,18.06,10.2,6.25
6029003131,Kern,Bakersfield,3250,4.660334333,10.66241264,0.123170533,589.514,0.054175206,20.54,18.05,10.1,8.6
6029003132,Kern,Bakersfield,4436,4.969189008,10.70360041,0.057661302,580.91,0.055051503,20.52,18.06,14.2,8.65
6029003133,Kern,Bakersfield,2733,6.073257165,10.69378058,0.165179532,1404.981,0.055282782,20.52,18.06,14.6,4.13
6029003134,Kern,Bakersfield,3509,3.578301265,10.51704311,0.049790339,335.098,0.0537649,21.71,14.25,10.5,3.18
6029003135,Kern,Bakersfield,4345,4.197897329,10.44724607,0.06428403,284.772,0.053665089,21.71,14.25,10.1,6.12
6029003136,Kern,Bakersfield,1385,5.440674668,10.57412529,0.328906586,2610.295,0.056007661,52.5,21.25,11.1,7.37
6029003137,Kern,Bakersfield,3396,4.922220718,10.61254215,0.102796921,1053.008,0.056260017,49.77,20.84,13.1,7.83
6029003203,Kern,Bakersfield,2345,3.92131071,10.09051418,0.035333807,415.596,0.053665089,11.5,11.23,10.4,2.98
6029003207,Kern,Bakersfield,4763,5.023416436,10.47048712,0.101159387,1281.026,0.056517937,34.07,18.45,14.5,4.95
6029003208,Kern,Bakersfield,7013,5.30119505,10.77810383,0.056645799,400.826,0.057750771,34.07,18.45,9.9,3.83
6029003209,Kern,Bakersfield,4843,4.42808263,10.63062191,0.100036105,566.73,0.055166512,20.52,18.06,13.9,6.6
6029003210,Kern,Bakersfield,5204,3.996556096,10.2725811,0.038273196,338.23,0.055519159,20.52,18.06,12.0,7.73
6029003211,Kern,Bakersfield,5432,5.004540711,10.18778324,0.131136981,1207.536,0.055883531,20.52,18.06,11.3,5.24
6029003212,Kern,Bakersfield,6130,4.480508798,10.31525326,0.031837463,422.595,0.053665089,21.34,14.14,9.1,3.69
6029003213,Kern,Bakersfield,2296,4.483515328,9.302844467,0.04375816,308.81,0.053665089,11.85,11.33,6.4,4.66
6029003214,Kern,Bakersfield,2144,4.53419485,10.51246548,0.056320846,863.548,0.056915516,34.07,18.45,13.1,5.49
6029003215,Kern,Bakersfield,4002,6.395914824,10.10049071,0.054616127,666.521,0.057326314,34.07,18.45,13.1,5.83
6029003216,Kern,Bakersfield,3756,5.017662762,10.41620493,0.159177404,1580.67,0.055760747,20.52,18.06,10.5,5.34
6029003217,Kern,Bakersfield,3229,4.441750823,10.465096,0.097409979,569.592,0.055400326,20.52,18.06,11.9,7.69
6029003218,Kern,Bakersfield,6433,4.407700547,10.58064397,0.093519919,382.974,0.054713904,20.52,18.06,8.5,5.72
6029003219,Kern,Bakersfield,6015,3.450473465,10.21042728,0.050441214,174.444,0.054937741,20.52,18.06,8.5,7.44
6029003220,Kern,Bakersfield,5776,6.205043023,9.968216149,0.05395098,397.686,0.054387168,21.65,15.18,9.3,5.45
6029003221,Kern,Bakersfield,4523,5.387350609,9.662301291,0.035414237,558.65,0.053665089,21.49,14.18,7.9,7.08
6029003222,Kern,Bakersfield,1650,6.769391796,9.391631905,0.030131857,817.796,0.056133151,22.47,16.66,13.5,5.71
6029003303,Kern,Maricopa,1260,5.621151452,7.563253171,0.004939658,113.359,0.053665089,1.04,12.46,15.0,7.77
6029003304,Kern,Mc Kittrick,2508,8.122811136,8.301188289,0.009286866,239.919,0.05336782,14.0,11.48,13.1,4.71
6029003305,Kern,Frazier Park,3197,3.094367012,5.93267895,0.002280707,174.496,0.054825212,9.73,10.6,15.1,2.04
6029003307,Kern,Frazier Park,2779,4.587321174,6.922626898,0.008735935,685.21,0.05428061,4.04,7.23,13.6,8.43
6029003308,Kern,Frazier Park,1871,4.91612589,5.970135001,0.01624738,1604.343,0.054937741,18.04,10.87,15.9,6.84
6029003400,Kern,Taft,4310,5.09200662,8.360992193,0.020656266,151.465,0.054070946,13.04,11.59,15.2,4.7
6029003500,Kern,Taft,6623,6.193374985,8.313639482,0.148851579,109.121,0.054175206,13.04,11.59,11.1,4.44
6029003600,Kern,Taft,4467,4.888035787,8.154524485,0.023187391,89.173,0.05428061,13.04,11.6,12.8,5.37
6029003806,Kern,Bakersfield,6015,4.051239476,10.44730473,0.040748553,565.833,0.054387168,20.19,16.38,9.7,3.32
6029003807,Kern,Bakersfield,3234,4.324102188,10.48859715,0.088666051,620.633,0.0537649,17.47,15.8,10.7,5.15
6029003808,Kern,Bakersfield,4537,4.9490752,10.82393408,0.121014293,793.461,0.0537649,19.77,16.29,8.5,4.39
6029003810,Kern,Bakersfield,2510,4.457954782,10.42031717,0.063171302,393.52,0.053665089,16.58,15.12,10.7,5.22
6029003811,Kern,Bakersfield,2464,5.525362146,10.780231,0.16792945,654.077,0.053665089,17.47,15.8,11.6,5.5
6029003812,Kern,Bakersfield,5099,5.972723387,11.10655626,0.159844297,903.425,0.053665089,19.95,16.33,9.3,6.18
6029003814,Kern,Bakersfield,7445,4.778626699,10.25194279,0.027316969,344.354,0.054603802,16.16,14.79,8.3,5.8
6029003815,Kern,Bakersfield,5805,3.441895357,10.26137424,0.039094334,275.879,0.054070946,17.24,15.63,9.6,4.3
6029003816,Kern,Bakersfield,2967,5.639694734,10.29506135,0.167021419,408.889,0.0537649,16.97,15.42,9.7,3.27
6029003817,Kern,Bakersfield,3833,3.433262005,10.25934029,0.031091918,454.115,0.054070946,17.47,15.8,10.2,6.46
6029003818,Kern,Bakersfield,5548,3.586397202,10.35709286,0.031918609,285.654,0.05428061,17.08,15.5,9.1,3.72
6029003819,Kern,Bakersfield,4466,3.720852124,10.21984768,0.052391978,337.363,0.053665089,11.5,11.23,11.6,4.96
6029003820,Kern,Bakersfield,2969,4.512115722,10.43194509,0.086322474,428.982,0.053665089,15.47,14.27,11.1,7.89
6029003821,Kern,Bakersfield,4504,4.437868588,10.38871694,0.048786947,394.972,0.053665089,16.46,15.02,10.2,4.03
6029003822,Kern,Bakersfield,2999,4.181251482,9.937471771,0.040285663,263.308,0.053665089,11.5,11.23,10.2,6.34
6029003823,Kern,Bakersfield,4594,4.652453318,9.59721234,0.024677385,252.756,0.053665089,11.5,11.23,8.9,6.11
6029003824,Kern,Bakersfield,2629,4.016690999,10.11688709,0.085091335,340.412,0.0537649,12.04,11.64,9.2,7.35
6029003825,Kern,Bakersfield,2703,4.341729733,10.24175739,0.069001591,346.044,0.054175206,12.86,12.27,7.8,5.12
6029003826,Kern,Bakersfield,2787,4.767069209,10.1425698,0.08066874,285.185,0.054175206,11.5,11.23,7.9,3.59
6029003827,Kern,Bakersfield,2904,5.466567994,9.83117031,0.026321482,231.524,0.053967817,11.5,11.23,7.9,4.41
6029003900,Kern,Bakersfield,4023,7.423881839,9.466991258,0.043078109,841.479,0.055519159,24.14,15.98,8.2,5.82
6029004001,Kern,Shafter,4376,6.197772865,9.335683389,0.046121065,265.667,0.054603802,19.27,17.81,11.6,4.22
6029004002,Kern,Shafter,3987,5.238862007,9.434194565,0.076759429,279.061,0.054713904,19.27,17.81,11.3,4.2
6029004101,Kern,Shafter,6497,7.090046497,9.521853924,0.146147304,172.797,0.054825212,19.27,17.81,12.7,5.57
6029004102,Kern,Shafter,4664,7.198713486,9.509890556,0.17235397,200.27,0.054713904,19.27,17.81,17.1,4.42
6029004303,Kern,Wasco,5658,5.162771567,9.172432423,0.038372175,165.573,0.055166512,27.55,15.98,12.8,4.84
6029004304,Kern,Wasco,2891,6.16491979,9.259797096,0.116885085,207.033,0.055519159,27.55,15.98,13.3,6.61
6029004305,Kern,Wasco,1453,6.373221168,9.052338542,0.036638066,127.536,0.054713904,28.29,16.09,11.0,4.51
6029004402,Kern,Wasco,4667,7.566962373,9.332898617,0.228728916,138.141,0.055400326,27.55,15.98,18.0,8.45
6029004403,Kern,Wasco,2786,6.471305805,9.25476408,0.207044791,189.558,0.055282782,27.55,15.98,14.5,5.84
6029004404,Kern,Wasco,4759,5.742230446,9.21434927,0.04612059,142.903,0.055282782,27.55,15.98,15.2,7.01
6029004500,Kern,Lost Hills,3222,7.005715011,8.41048626,0.016584736,378.053,0.052194979,17.62,9.62,14.1,4.82
6029004605,Kern,Mc Farland,3562,6.48658263,9.194042622,0.031346821,439.415,0.058796863,37.16,21.18,11.3,7.47
6029004606,Kern,Delano,2503,5.34103525,9.368538304,0.037854374,131.502,0.057326314,35.13,20.59,16.1,5.18
6029004607,Kern,Delano,6123,6.412154972,9.4980793,0.039215485,768.871,0.057750771,35.45,22.16,13.5,5.37
6029004702,Kern,Mc Farland,3880,6.826159147,9.415923225,0.100525348,898.276,0.05760774,42.92,16.58,18.0,3.67
6029004703,Kern,Mc Farland,4778,6.451168055,9.278435707,0.120524514,1424.681,0.057187886,42.92,16.58,13.3,7.17
6029004704,Kern,Mc Farland,6011,6.416492046,9.383054415,0.107683418,804.773,0.05746626,42.92,16.58,15.6,5.35
6029004801,Kern,Delano,4180,7.21147523,9.596604347,0.204457696,685.563,0.058189339,34.97,22.52,20.4,6.71
6029004802,Kern,Delano,6915,7.508548427,9.663993835,0.267132951,552.34,0.058041553,34.97,22.52,16.2,5.12
6029004901,Kern,Delano,6074,6.514402858,9.497472286,0.321683125,551.141,0.058338745,34.97,22.52,18.4,6.44
6029004903,Kern,Delano,4953,4.675265701,9.399693966,0.044474098,202.587,0.058642489,34.97,22.52,14.5,4.54
6029004904,Kern,Delano,3052,4.186873713,9.471230507,0.03075588,289.999,0.058489789,34.97,22.52,19.7,5.69
6029005003,Kern,Delano,3288,6.982279482,9.534404543,0.153001284,737.03,0.058189339,34.97,22.52,16.0,4.38
6029005005,Kern,Delano,3616,6.628601895,9.554039955,0.195827155,281.411,0.058338745,34.97,22.52,13.9,5.36
6029005006,Kern,Delano,3814,4.671152915,9.468547821,0.049719463,227.94,0.058489789,34.97,22.52,12.3,6.64
6029005103,Kern,Bakersfield,2159,5.522133804,9.282985492,0.010270615,208.369,0.059594489,39.74,20.48,12.9,5.24
6029005104,Kern,Bakersfield,4178,4.614232331,8.285229961,0.005076986,113.638,0.062854323,32.22,15.54,12.3,3.31
6029005203,Kern,Weldon,4199,4.166675607,6.112191287,0.001431058,109.894,0.058952929,49.78,34.33,16.4,3.64
6029005205,Kern,Lake Isabella,4170,4.060703054,6.38887763,0.029675531,154.81,0.062073658,49.68,37.21,19.9,6.91
6029005206,Kern,Caliente,2285,4.80404007,6.563507049,0.003002321,181.234,0.062459735,49.37,25.22,18.6,10.08
6029005207,Kern,Onyx,1427,4.56164685,6.138230344,0.000938874,74.196,0.059110705,40.54,31.51,17.4,6.33
6029005208,Kern,Bakersfield,2871,5.03724461,7.255239601,0.000748845,86.131,0.063054867,40.76,21.22,17.8,11.02
6029005300,Kern,Ridgecrest,2439,4.244580491,6.780997527,0.005519992,172.841,0.055519159,52.21,24.16,7.7,5.52
6029005402,Kern,Ridgecrest,5055,2.89819206,6.250846227,0.038327493,199.627,0.055400326,52.21,24.16,10.3,7.48
6029005405,Kern,Ridgecrest,2869,3.629174417,6.501044591,0.03771201,205.157,0.055400326,52.21,24.16,10.5,5.8
6029005406,Kern,Ridgecrest,3778,3.287627441,6.296497981,0.033261607,190.071,0.055400326,52.21,24.16,10.1,6.64
6029005407,Kern,Ridgecrest,3771,1.766753958,6.154215495,0.009364644,159.724,0.055400326,52.21,24.16,10.5,3.86
6029005408,Kern,Ridgecrest,4692,2.745472465,6.337842147,0.086086163,199.004,0.055400326,52.21,24.16,10.0,6.62
6029005409,Kern,Ridgecrest,4444,2.195128069,6.505892595,0.026064655,247.508,0.055282782,52.21,24.16,8.7,6.58
